56	10.000	0.769	
56	20.000	0.553	
56	30.000	0.565	
56	40.000	0.551	
56	50.000	0.549	
56	60.000	0.530	
56	70.000	0.530	
56	80.000	0.516	
56	90.000	0.513	
56	100.000	0.506	
56	110.000	0.504	
56	120.000	0.506	
56	130.000	0.507	
56	140.000	0.517	
56	150.000	0.520	
56	160.000	0.535	
56	170.000	0.539	
56	180.000	0.553	
56	190.000	0.557	
56	200.000	0.565	
56	210.000	0.567	
56	220.000	0.566	
56	230.000	0.566	
56	240.000	0.559	
56	250.000	0.554	
56	260.000	0.538	
56	270.000	0.538	
56	280.000	0.530	
56	290.000	0.524	
56	300.000	0.521	
56	310.000	0.519	
56	320.000	0.523	
56	330.000	0.526	
56	340.000	0.537	
56	350.000	0.545	
56	360.000	0.560	
56	370.000	0.572	
56	380.000	0.586	
56	390.000	0.598	
56	400.000	0.608	
56	410.000	0.616	
56	420.000	0.616	
56	430.000	0.621	
56	440.000	0.621	
56	450.000	0.612	
56	460.000	0.612	
56	470.000	0.592	
56	480.000	0.592	
56	490.000	0.568	
56	500.000	0.568	
56	510.000	0.545	
56	520.000	0.545	
56	530.000	0.527	
56	540.000	0.527	
56	550.000	0.517	
56	560.000	0.517	
56	570.000	0.513	
56	580.000	0.513	
56	590.000	0.515	
56	600.000	0.515	
56	610.000	0.519	
56	620.000	0.519	
56	630.000	0.523	
56	640.000	0.528	
56	650.000	0.526	
56	660.000	0.526	
56	670.000	0.527	
56	680.000	0.527	
56	690.000	0.526	
56	700.000	0.526	
56	710.000	0.524	
56	720.000	0.523	
56	730.000	0.522	
56	740.000	0.522	
56	750.000	0.519	
56	760.000	0.519	
56	770.000	0.517	
56	780.000	0.517	
56	790.000	0.515	
56	800.000	0.515	
56	810.000	0.513	
56	820.000	0.513	
56	830.000	0.512	
56	840.000	0.512	
56	850.000	0.512	
56	860.000	0.512	
56	870.000	0.511	
56	880.000	0.511	
56	890.000	0.511	
56	900.000	0.511	
56	910.000	0.511	
56	920.000	0.511	
56	930.000	0.511	
56	940.000	0.511	
56	950.000	0.511	
56	960.000	0.511	
56	970.000	0.511	
56	980.000	0.511	
56	990.000	0.512	
56	1000.000	0.512	
56	1010.000	0.512	
56	1020.000	0.512	
56	1030.000	0.512	
56	1040.000	0.512	
56	1050.000	0.512	
56	1060.000	0.512	
56	1070.000	0.513	
56	1080.000	0.513	
56	1090.000	0.513	
56	1100.000	0.513	
56	1110.000	0.513	
56	1120.000	0.513	
56	1130.000	0.513	
56	1140.000	0.513	
56	1150.000	0.514	
56	1160.000	0.513	
56	1170.000	0.514	
56	1180.000	0.514	
56	1190.000	0.514	
56	1200.000	0.514	
56	1210.000	0.514	
56	1220.000	0.514	
56	1230.000	0.514	
56	1240.000	0.514	
56	1250.000	0.514	
56	1260.000	0.514	
56	1270.000	0.514	
56	1280.000	0.514	
56	1290.000	0.514	
56	1300.000	0.514	
56	1310.000	0.514	
56	1320.000	0.514	
56	1330.000	0.514	
56	1340.000	0.514	
56	1350.000	0.514	
56	1360.000	0.514	
56	1370.000	0.514	
56	1380.000	0.514	
56	1390.000	0.514	
56	1400.000	0.514	
56	1410.000	0.514	
56	1420.000	0.514	
56	1430.000	0.514	
56	1440.000	0.514	
56	1450.000	0.514	
56	1460.000	0.514	
56	1470.000	0.514	
56	1480.000	0.514	
56	1490.000	0.514	
56	1500.000	0.514	
56	1510.000	0.514	
56	1520.000	0.514	
56	1530.000	0.514	
56	1540.000	0.514	
56	1550.000	0.514	
56	1560.000	0.514	
56	1570.000	0.514	
56	1580.000	0.514	
56	1590.000	0.514	
56	1600.000	0.514	
56	1610.000	0.514	
56	1620.000	0.514	
56	1630.000	0.513	
56	1640.000	0.513	
56	1650.000	0.513	
56	1660.000	0.513	
56	1670.000	0.513	
56	1680.000	0.513	
56	1690.000	0.513	
56	1700.000	0.513	
56	1710.000	0.513	
56	1720.000	0.513	
56	1730.000	0.513	
56	1740.000	0.513	
56	1750.000	0.513	
56	1760.000	0.513	
56	1770.000	0.512	
56	1780.000	0.512	
56	1790.000	0.512	
56	1800.000	0.512	
56	1810.000	0.512	
56	1820.000	0.512	
56	1830.000	0.512	
56	1840.000	0.512	
56	1850.000	0.512	
56	1860.000	0.512	
56	1870.000	0.511	
56	1880.000	0.511	
56	1890.000	0.511	
56	1900.000	0.511	
56	1910.000	0.511	
56	1920.000	0.511	
56	1930.000	0.511	
56	1940.000	0.511	
