19	10.000	0.015	
20	10.000	0.015	
21	10.000	0.015	
22	10.000	0.015	
23	10.000	0.015	
24	10.000	0.015	
25	10.000	0.015	
26	10.000	0.015	
27	10.000	0.015	
28	10.000	0.015	
29	10.000	0.015	
30	10.000	0.015	
31	10.000	0.015	
32	10.000	0.015	
33	10.000	0.015	
34	10.000	0.015	
19	20.000	0.002	
20	20.000	0.002	
21	20.000	0.002	
22	20.000	0.002	
23	20.000	0.002	
24	20.000	0.002	
25	20.000	0.002	
26	20.000	0.002	
27	20.000	0.002	
28	20.000	0.002	
29	20.000	0.002	
30	20.000	0.002	
31	20.000	0.002	
32	20.000	0.002	
33	20.000	0.002	
34	20.000	0.002	
19	30.000	0.551	
20	30.000	0.000	
21	30.000	0.000	
22	30.000	0.000	
23	30.000	0.000	
24	30.000	0.000	
25	30.000	0.000	
26	30.000	0.000	
27	30.000	0.000	
28	30.000	0.000	
29	30.000	0.000	
30	30.000	0.000	
31	30.000	0.000	
32	30.000	0.000	
33	30.000	0.000	
34	30.000	0.000	
19	40.000	0.939	
20	40.000	0.000	
21	40.000	0.000	
22	40.000	0.000	
23	40.000	0.000	
24	40.000	0.000	
25	40.000	0.000	
26	40.000	0.000	
27	40.000	0.000	
28	40.000	0.000	
29	40.000	0.000	
30	40.000	0.000	
31	40.000	0.000	
32	40.000	0.000	
33	40.000	0.000	
34	40.000	0.000	
19	50.000	0.992	
20	50.000	0.000	
21	50.000	0.000	
22	50.000	0.000	
23	50.000	0.000	
24	50.000	0.000	
25	50.000	0.000	
26	50.000	0.000	
27	50.000	0.000	
28	50.000	0.000	
29	50.000	0.000	
30	50.000	0.000	
31	50.000	0.000	
32	50.000	0.000	
33	50.000	0.000	
34	50.000	0.000	
19	60.000	0.999	
20	60.000	0.000	
21	60.000	0.000	
22	60.000	0.000	
23	60.000	0.000	
24	60.000	0.000	
25	60.000	0.000	
26	60.000	0.000	
27	60.000	0.000	
28	60.000	0.000	
29	60.000	0.000	
30	60.000	0.000	
31	60.000	0.000	
32	60.000	0.000	
33	60.000	0.000	
34	60.000	0.000	
19	70.000	1.000	
20	70.000	0.000	
21	70.000	0.000	
22	70.000	0.000	
23	70.000	0.000	
24	70.000	0.000	
25	70.000	0.000	
26	70.000	0.000	
27	70.000	0.000	
28	70.000	0.000	
29	70.000	0.000	
30	70.000	0.000	
31	70.000	0.000	
32	70.000	0.000	
33	70.000	0.000	
34	70.000	0.000	
19	80.000	1.000	
20	80.000	0.000	
21	80.000	0.000	
22	80.000	0.000	
23	80.000	0.000	
24	80.000	0.000	
25	80.000	0.000	
26	80.000	0.000	
27	80.000	0.000	
28	80.000	0.000	
29	80.000	0.000	
30	80.000	0.000	
31	80.000	0.000	
32	80.000	0.000	
