35	10.000	0.040	
36	10.000	-0.178	
37	10.000	1.045	
38	10.000	-0.318	
35	20.000	-0.216	
36	20.000	0.160	
37	20.000	0.455	
38	20.000	-0.244	
35	30.000	0.238	
36	30.000	-0.138	
37	30.000	-0.448	
38	30.000	0.245	
35	40.000	0.039	
36	40.000	0.019	
37	40.000	0.052	
38	40.000	1.789	
35	50.000	-0.263	
36	50.000	0.047	
37	50.000	0.204	
38	50.000	2.581	
35	60.000	-0.046	
36	60.000	0.227	
37	60.000	0.001	
38	60.000	3.059	
35	70.000	-0.035	
36	70.000	-0.008	
37	70.000	-0.056	
38	70.000	2.827	
35	80.000	0.055	
36	80.000	0.139	
37	80.000	-0.020	
38	80.000	2.644	
35	90.000	-0.015	
36	90.000	-0.246	
37	90.000	-0.022	
38	90.000	2.614	
35	100.000	0.083	
36	100.000	-0.012	
37	100.000	-0.101	
38	100.000	2.441	
35	110.000	-0.220	
36	110.000	-0.107	
37	110.000	0.243	
38	110.000	2.852	
35	120.000	0.019	
36	120.000	-0.137	
37	120.000	0.285	
38	120.000	2.335	
35	130.000	0.019	
36	130.000	0.008	
37	130.000	0.069	
38	130.000	2.762	
35	140.000	0.119	
36	140.000	-0.051	
37	140.000	-0.333	
38	140.000	2.340	
35	150.000	0.063	
36	150.000	-0.308	
37	150.000	-0.101	
38	150.000	2.912	
35	160.000	-0.013	
36	160.000	-0.230	
37	160.000	-0.017	
38	160.000	2.664	
35	170.000	-0.145	
36	170.000	0.087	
37	170.000	0.022	
38	170.000	2.107	
35	180.000	0.116	
36	180.000	-0.213	
37	180.000	0.210	
38	180.000	2.882	
35	190.000	-0.188	
36	190.000	0.143	
37	190.000	-0.014	
38	190.000	2.709	
35	200.000	0.114	
36	200.000	-0.225	
37	200.000	-0.176	
38	200.000	2.449	
35	210.000	0.024	
36	210.000	0.172	
37	210.000	0.032	
38	210.000	3.065	
35	220.000	-0.031	
36	220.000	0.189	
37	220.000	-0.263	
38	220.000	2.586	
35	230.000	-0.128	
36	230.000	-0.004	
37	230.000	0.227	
38	230.000	2.860	
35	240.000	-0.023	
36	240.000	0.048	
37	240.000	-0.069	
38	240.000	2.408	
35	250.000	-0.094	
36	250.000	0.025	
37	250.000	0.108	
38	250.000	2.690	
35	260.000	-0.015	
36	260.000	-0.037	
37	260.000	-0.136	
38	260.000	2.767	
35	270.000	-0.050	
36	270.000	0.065	
37	270.000	0.109	
38	270.000	2.535	
35	280.000	0.096	
36	280.000	0.053	
37	280.000	-0.140	
38	280.000	2.483	
35	290.000	-0.086	
36	290.000	-0.052	
37	290.000	-0.048	
38	290.000	2.589	
35	300.000	-0.056	
36	300.000	0.096	
37	300.000	-0.072	
38	300.000	2.486	
35	310.000	0.059	
36	310.000	-0.047	
37	310.000	-0.067	
38	310.000	2.259	
35	320.000	-0.149	
36	320.000	-0.096	
37	320.000	-0.138	
38	320.000	2.433	
35	330.000	0.081	
36	330.000	-0.028	
37	330.000	0.192	
38	330.000	2.402	
35	340.000	0.077	
36	340.000	-0.034	
37	340.000	-0.060	
38	340.000	2.471	
35	350.000	-0.199	
36	350.000	-0.340	
37	350.000	-0.080	
38	350.000	2.073	
35	360.000	0.060	
36	360.000	0.068	
37	360.000	0.265	
38	360.000	2.418	
35	370.000	-0.287	
36	370.000	-0.003	
37	370.000	-0.250	
38	370.000	2.729	
35	380.000	-0.005	
36	380.000	-0.128	
37	380.000	-0.032	
38	380.000	2.343	
35	390.000	0.123	
36	390.000	0.086	
37	390.000	-0.059	
38	390.000	2.522	
35	400.000	-0.186	
36	400.000	-0.053	
37	400.000	-0.129	
38	400.000	2.810	
35	410.000	0.170	
36	410.000	0.228	
37	410.000	-0.063	
38	410.000	2.226	
35	420.000	0.094	
36	420.000	0.122	
37	420.000	-0.092	
38	420.000	2.475	
35	430.000	-0.069	
36	430.000	0.012	
37	430.000	0.148	
38	430.000	2.572	
35	440.000	-0.025	
36	440.000	0.082	
37	440.000	0.050	
38	440.000	2.766	
35	450.000	-0.373	
36	450.000	-0.005	
37	450.000	-0.088	
38	450.000	2.218	
35	460.000	0.040	
36	460.000	0.026	
37	460.000	-0.079	
38	460.000	2.892	
35	470.000	-0.027	
36	470.000	-0.025	
37	470.000	-0.181	
38	470.000	2.665	
35	480.000	-0.018	
36	480.000	-0.200	
37	480.000	0.094	
38	480.000	2.468	
35	490.000	-0.425	
36	490.000	0.002	
37	490.000	0.056	
38	490.000	2.567	
35	500.000	0.034	
36	500.000	0.028	
37	500.000	0.008	
38	500.000	2.745	
35	510.000	-0.091	
36	510.000	0.069	
37	510.000	-0.010	
38	510.000	2.654	
35	520.000	-0.078	
36	520.000	-0.062	
37	520.000	-0.010	
38	520.000	2.632	
35	530.000	-0.160	
36	530.000	-0.120	
37	530.000	0.115	
38	530.000	2.910	
35	540.000	-0.144	
36	540.000	0.018	
37	540.000	0.010	
38	540.000	2.609	
35	550.000	-0.104	
36	550.000	-0.050	
37	550.000	0.159	
38	550.000	2.396	
35	560.000	-0.031	
36	560.000	0.052	
37	560.000	-0.231	
38	560.000	2.627	
35	570.000	0.291	
36	570.000	0.000	
37	570.000	0.110	
38	570.000	2.343	
35	580.000	-0.078	
36	580.000	0.004	
37	580.000	-0.081	
38	580.000	2.289	
35	590.000	-0.023	
36	590.000	-0.218	
37	590.000	0.060	
38	590.000	3.077	
35	600.000	-0.142	
36	600.000	0.158	
37	600.000	-0.079	
38	600.000	3.036	
35	610.000	0.293	
36	610.000	-0.072	
37	610.000	-0.132	
